timestamp;l_x_0;l_x_1;l_x_2;l_x_3;l_x_4;l_x_5;l_x_6;l_x_7;l_x_8;l_x_9;l_x_10;l_x_11;l_x_12;l_x_13;l_x_14;l_x_15;l_x_16;l_x_17;l_x_18;l_x_19;l_x_20;l_y_0;l_y_1;l_y_2;l_y_3;l_y_4;l_y_5;l_y_6;l_y_7;l_y_8;l_y_9;l_y_10;l_y_11;l_y_12;l_y_13;l_y_14;l_y_15;l_y_16;l_y_17;l_y_18;l_y_19;l_y_20;l_z_0;l_z_1;l_z_2;l_z_3;l_z_4;l_z_5;l_z_6;l_z_7;l_z_8;l_z_9;l_z_10;l_z_11;l_z_12;l_z_13;l_z_14;l_z_15;l_z_16;l_z_17;l_z_18;l_z_19;l_z_20;r_x_0;r_x_1;r_x_2;r_x_3;r_x_4;r_x_5;r_x_6;r_x_7;r_x_8;r_x_9;r_x_10;r_x_11;r_x_12;r_x_13;r_x_14;r_x_15;r_x_16;r_x_17;r_x_18;r_x_19;r_x_20;r_y_0;r_y_1;r_y_2;r_y_3;r_y_4;r_y_5;r_y_6;r_y_7;r_y_8;r_y_9;r_y_10;r_y_11;r_y_12;r_y_13;r_y_14;r_y_15;r_y_16;r_y_17;r_y_18;r_y_19;r_y_20;r_z_0;r_z_1;r_z_2;r_z_3;r_z_4;r_z_5;r_z_6;r_z_7;r_z_8;r_z_9;r_z_10;r_z_11;r_z_12;r_z_13;r_z_14;r_z_15;r_z_16;r_z_17;r_z_18;r_z_19;r_z_20;r_handedness_confidence;l_handedness_confidence
1763566415.4507709;0.6916449069976807;0.6469563245773315;0.6115781664848328;0.5795708298683167;0.5560283660888672;0.6296719908714294;0.6043068170547485;0.5900241732597351;0.5781492590904236;0.6525747179985046;0.635515034198761;0.6252352595329285;0.6182060837745667;0.675605297088623;0.6720668077468872;0.6689693331718445;0.666277289390564;0.6952090859413147;0.7083888053894043;0.7183884978294373;0.7264111638069153;0.1890235841274261;0.1992956846952438;0.2192914485931396;0.2316617667675018;0.2354189306497573;0.3094199001789093;0.373047411441803;0.412001371383667;0.4441310465335846;0.3298398554325104;0.4074399471282959;0.4597945809364319;0.5017930269241333;0.3338746428489685;0.4089648723602295;0.4580037593841553;0.4972254037857055;0.3258082568645477;0.3834498822689056;0.4201037585735321;0.452744722366333;2.823276190611068e-07;-0.0068095875903964;-0.0157594643533229;-0.0248166359961032;-0.0347782149910926;-0.0222165212035179;-0.0326997078955173;-0.0390365645289421;-0.043800238519907;-0.0258096251636743;-0.0360947325825691;-0.0430156514048576;-0.0488142520189285;-0.0290503948926925;-0.0388032905757427;-0.0467768423259258;-0.0530176274478435;-0.0324204489588737;-0.0434399209916591;-0.0499758906662464;-0.0541633144021034;0.3641059994697571;0.404901772737503;0.4358101487159729;0.4631621241569519;0.4857731759548187;0.4027990996837616;0.4163891971111297;0.4230741560459137;0.4264980256557464;0.3788529932498932;0.3861004710197449;0.3896282315254211;0.3896751999855041;0.3574099540710449;0.3513861298561096;0.347624659538269;0.3437457978725433;0.339935839176178;0.3214985430240631;0.3088932633399963;0.2977232933044433;0.1390932351350784;0.1641913950443267;0.1939973831176757;0.2198466807603836;0.2329381108283996;0.2750239074230194;0.3527109324932098;0.3977013826370239;0.4355332255363464;0.2856132388114929;0.3699698448181152;0.4228969812393188;0.4642483592033386;0.282025933265686;0.3557888269424438;0.406196266412735;0.44387286901474;0.270117312669754;0.3237010240554809;0.3568010926246643;0.3852280378341675;2.535716987495107e-07;-0.0089315185323357;-0.0182859264314174;-0.0265440605580806;-0.035490795969963;-0.0258046779781579;-0.035818587988615;-0.0408356226980686;-0.0440979562699794;-0.0274019055068492;-0.036791443824768;-0.0423283465206623;-0.0471195429563522;-0.0288130082190036;-0.0401296429336071;-0.0487940050661563;-0.0547439157962799;-0.0300854779779911;-0.0415530167520046;-0.04777143150568;-0.0516300164163112;0.8981462121009827;0.9254966974258424
1763566415.484104;0.6915305524696969;0.6467877562411115;0.6113912290809507;0.5793607077811695;0.5556841476287756;0.6296419858819032;0.6041598645134523;0.5898565418984966;0.577990387355757;0.6525057522818376;0.635460210267281;0.625248028540817;0.6182685996169419;0.675513429960197;0.6719075655802512;0.6689230727558937;0.6663336168400377;0.6951675539805034;0.7084265022898258;0.7183587325311853;0.7262711187323436;0.18890029020441457;0.1996195893198337;0.2197494332480871;0.2321570996810172;0.23593394003788576;0.3092422344693216;0.3732467910018358;0.4123938549503676;0.44458130659246303;0.32957040975496005;0.4072340632186817;0.4597067122942644;0.5017660507607102;0.3336829334097151;0.4089958796950849;0.45820309536395637;0.49743552587285267;0.3257377331545973;0.3836580541406841;0.4205761791802306;0.453378509675963;2.838089382246532e-07;-0.00667412644121151;-0.015588976444084605;-0.02462857163466695;-0.034585613518971596;-0.022084790420025435;-0.03248752664242227;-0.03875132101740007;-0.04345227079800682;-0.025686079973389363;-0.03583059416011061;-0.04264706342395161;-0.048381705962354325;-0.028927407393185105;-0.038524401606735585;-0.04638056455530266;-0.0525534925326972;-0.03228825922106616;-0.04316426785485582;-0.04960897643861418;-0.053732820702065906;0.3646134258975695;0.40515505014909226;0.4360932350060457;0.4633230441625084;0.48595119030626005;0.4030471692576625;0.4162551987937066;0.42285402140053324;0.4262359995126432;0.3790068532579141;0.3860864381851371;0.38953852161846425;0.3895954263713751;0.35756089420354187;0.35142271546062276;0.34759361951823986;0.34379639452154837;0.34006188410131566;0.3216503111809624;0.309047591835508;0.29797805244391035;0.14061786230349865;0.16522700843282823;0.1947167402122509;0.22059252374077515;0.23374522216703406;0.27542164240764005;0.3527789503398374;0.39780546312538423;0.4355968526746301;0.2860393118417772;0.36996945259602987;0.4228132200339892;0.4642091587849234;0.2826424954887361;0.35599886186912755;0.4061130935405333;0.44377445395650084;0.27069669006010505;0.3239881088318123;0.3570889182649346;0.3853788799111431;2.5363796831838076e-07;-0.00930418126490575;-0.018660672162874543;-0.026935445766754176;-0.03589458724490786;-0.02546576541127592;-0.03556651720469102;-0.040762448765277855;-0.04418595156719527;-0.027176412535792865;-0.03651186438146491;-0.04210475269439053;-0.046961048463066285;-0.028851582852529215;-0.04029468671858835;-0.049019652610846995;-0.0550104538552464;-0.030463351952955017;-0.04210639172473471;-0.04840030105853895;-0.05231717997659939;0.8769736281336084;0.9249421389774451
1763566415.517437;0.6914161979417129;0.6466191879048914;0.6112042916770685;0.5791505856940223;0.555339929168684;0.6296119808923769;0.6040129119721559;0.5896889105372581;0.5778315156210905;0.6524367865651705;0.6354053863358009;0.6252607975487053;0.6183311154593173;0.6754215628317709;0.6717483234136151;0.6688768123399429;0.6663899442895115;0.6951260220196923;0.7084641991902473;0.7183289672329335;0.726131073657772;0.18877699628140304;0.19994349394442362;0.2202074179030346;0.23265243259453258;0.23644894942601422;0.30906456875973387;0.3734461705618686;0.41278633851706825;0.4450315666513415;0.32930096407740966;0.4070281793090675;0.459618843652097;0.5017390745972873;0.3334912239704617;0.4090268870299402;0.45840243134375747;0.49764564795999977;0.3256672094446469;0.3838662260124626;0.42104859978692905;0.4540122969855929;2.8529025738819956e-07;-0.006538665292026619;-0.015418488534846309;-0.024440507273230695;-0.03439301204685059;-0.02195305963653297;-0.032275345389327234;-0.03846607750585804;-0.04310430307610664;-0.025562534783104423;-0.03556645573765212;-0.04227847544304562;-0.04794915990578015;-0.028804419893677713;-0.03824551263772847;-0.045984286784679515;-0.05208935761755089;-0.03215606948325862;-0.04288861471805253;-0.04924206221098196;-0.053302327002028416;0.365120852325382;0.40540832756068146;0.43637632129611853;0.4634839641680649;0.4861292046577014;0.40329523883156343;0.4161212004762835;0.42263388675515273;0.42597397336954;0.3791607132659351;0.38607240535052934;0.3894488117115074;0.38951565275724614;0.3577118343360388;0.35145930106513584;0.34756257949821073;0.3438469911705534;0.34018792902645334;0.3218020793378617;0.30920192033101973;0.2982328115833774;0.14214248947191888;0.16626262182132978;0.1954360973068261;0.2213383667211667;0.2345523335056685;0.2758193773922607;0.352846968186465;0.39790954361374453;0.4356604798129138;0.2864653848720615;0.3699690603739446;0.42272945882865953;0.46416995836650826;0.28325905771178617;0.35620889679581125;0.40602992066833166;0.4436760388982617;0.2712760674504561;0.32427519360814366;0.3573767439052049;0.38552972198811875;2.5370423788725083e-07;-0.0096768439974758;-0.019035417894331687;-0.027326830975427752;-0.03629837851985273;-0.025126852844393945;-0.03531444642076704;-0.04068927483248711;-0.04427394686441115;-0.026950919564736532;-0.03623228493816182;-0.041881158868118766;-0.04680255396978037;-0.028890157486054828;-0.0404597305035696;-0.04924530015553769;-0.05527699191421291;-0.030841225927918936;-0.042659766697464824;-0.049029170611397895;-0.05300434353688758;0.855801044166234;0.9243875805290478
1763566415.5507698;0.6913710758899289;0.6465770848733723;0.6111464894484835;0.5790337860666597;0.5550938571739971;0.6295593622118644;0.6038828951357172;0.5895609015241764;0.5777075214077191;0.6523228513526946;0.635345484692852;0.625253923706685;0.6183543638206462;0.6752935649451125;0.6716332605279345;0.6688478093912894;0.6664257516433356;0.6950600356230278;0.7084863109241708;0.718306463251171;0.7260252059587071;0.18852656740150228;0.2000979306374;0.22045772117134346;0.23286916387204346;0.23673635425443904;0.30894676847852004;0.37357640896802646;0.4130199789333067;0.44530596221717095;0.3289919280096489;0.4068105997282748;0.45950161625580477;0.501682621027606;0.3331307671174911;0.4089043131864299;0.458482009236251;0.49779922053199205;0.3253361846225772;0.3838450692712792;0.42127150388406936;0.454445781222217;2.860123750282127e-07;-0.006400241231562379;-0.015261384360871438;-0.02428186405086541;-0.03424605694407543;-0.021863590036378344;-0.03213853170881158;-0.038279418438910834;-0.0428772625071978;-0.0255096464541595;-0.03545895585194327;-0.04213228591515675;-0.04778491050299998;-0.02877560409443441;-0.038151518765134805;-0.04583717070509243;-0.05191108878941214;-0.03213535364274963;-0.04281249304370476;-0.04913135525793571;-0.05316629850296967;0.365425714967909;0.40560160045191845;0.4365641591402756;0.46358790522415677;0.48625050785520735;0.40347090254039514;0.4160632845719824;0.42252366085599696;0.4258506966152273;0.379267830883733;0.3860594353498573;0.38939496902133075;0.38948680498579813;0.3578124969946853;0.35146660344856107;0.3475315155821895;0.3438804674038319;0.3402868184850513;0.3219228747311644;0.309315253011645;0.29840803381702374;0.14284254628260076;0.1667732597013786;0.19583228737964387;0.22173562566933075;0.2349464489601209;0.27600618818787825;0.35282605075504697;0.39790732445531385;0.43562261452727563;0.2866327900556241;0.369936070280178;0.4226785514051338;0.4641543161746763;0.28349859191276827;0.35628915093781033;0.40596181327700903;0.44359850329116923;0.2714536158766861;0.3243717675278757;0.35750116393972997;0.3855699891478806;2.535425083410639e-07;-0.009841077201972609;-0.019183144079493248;-0.027476635605399098;-0.036452491263488006;-0.0248749423964169;-0.03510890371881355;-0.04058840497275162;-0.044263561204173386;-0.026792925722192412;-0.03604329849405197;-0.04172786760671478;-0.04668709336178941;-0.028909536845739384;-0.04054522155691511;-0.04935325101643674;-0.055396744000887926;-0.031076506585882707;-0.042974657602378494;-0.049359682110195584;-0.05334839398346169;0.8452312372749714;0.9232460286521158
1763566415.5841029;0.6915183692018586;0.6468864623743563;0.611447588028983;0.57917635423932;0.5551205601669267;0.6294438941026606;0.6037999471026613;0.5895430134969425;0.5776804610513152;0.6520839340166975;0.6352714707466498;0.6251924571891309;0.6182684774656916;0.6750651501245502;0.6716409835496815;0.6688667695089457;0.6664045282236762;0.6949260838807997;0.7084651073580378;0.718304140388589;0.7260143262262718;0.18792279684854052;0.19978137112326175;0.2201308229333627;0.23231158751149744;0.23639118580884225;0.30899535005747836;0.37351448581936636;0.41281215221956086;0.4450915838397323;0.32857285977562634;0.4065605147837104;0.45930279311625494;0.5015442419490037;0.3323013165672206;0.40835489662521035;0.45822874772747196;0.4977956270437242;0.32428115830601123;0.38318654765604837;0.42080093560271625;0.45432257023773986;2.8462447082152453e-07;-0.006253582456947183;-0.015141477127262108;-0.024204989956024603;-0.03422596517541754;-0.021891575443025203;-0.03221118444761398;-0.03836675161959759;-0.0429863104823209;-0.025653132231990505;-0.035786795891579855;-0.0426042005137649;-0.04836632846699169;-0.02900851635913584;-0.03857139727120116;-0.04638254086947444;-0.052527317430153375;-0.032424453248266386;-0.04329092208064385;-0.049732716089137714;-0.05384866668502777;0.3651675992719393;0.4056281049095847;0.43648727635951695;0.4635334867084539;0.4862141957555282;0.4034453311984669;0.41621682181794667;0.42271890043404214;0.42611304111230774;0.3792450390354926;0.3860494192458178;0.38944081081365395;0.38959949360131413;0.3577734252548447;0.35139252001501664;0.34750038525288557;0.3438663614733661;0.34031023571937147;0.321957588621973;0.30931464747909154;0.29836220195146373;0.14125090396592416;0.16582485178464967;0.19533031081961802;0.2211640773896217;0.23419273961284431;0.2756067848716973;0.3525579586620906;0.39760967046163453;0.43530267495027763;0.28608128887413864;0.3698124820787004;0.4227189533312393;0.46420414852579417;0.2826902655145255;0.3560087099514693;0.40593557684194836;0.4435789972015384;0.2705143753257455;0.323938861385993;0.3571714365742455;0.38530293936505716;2.527471089471664e-07;-0.009426029617245675;-0.018699922897633437;-0.026955023907821216;-0.0359126813273271;-0.024864833849395442;-0.03503267486357885;-0.040410560806318066;-0.04397974884089048;-0.026822529811658814;-0.03610609395702563;-0.04176996576847714;-0.046691235303722475;-0.02887556746216858;-0.040409614526928275;-0.04913409166168592;-0.05510853904490195;-0.030915482699219538;-0.042626738202537984;-0.04886097765947997;-0.05273884233179828;0.8641293523686159;0.9204730667744315
1763566415.617436;0.6916656625137884;0.6471958398753405;0.6117486866094827;0.5793189224119805;0.5551472631598564;0.6293284259934567;0.6037169990696053;0.5895251254697085;0.5776534006949113;0.6518450166807004;0.6351974568004476;0.6251309906715766;0.618182591110737;0.6748367353039879;0.6716487065714284;0.6688857296266022;0.6663833048040169;0.6947921321385716;0.7084439037919048;0.718301817526007;0.7260034464938365;0.18731902629557876;0.1994648116091235;0.21980392469538196;0.2317540111509514;0.23604601736324549;0.30904393163643673;0.3734525626707063;0.412604325505815;0.44487720546229365;0.3281537915416038;0.40631042983914606;0.45910396997670505;0.5014058628704015;0.3314718660169501;0.4078054800639908;0.45797548621869294;0.49779203355545637;0.32322613198944533;0.38252802604081754;0.42033036732136314;0.4541993592532627;2.8323656661483636e-07;-0.006106923682331986;-0.015021569893652775;-0.0241281158611838;-0.034205873406759645;-0.021919560849672066;-0.032283837186416385;-0.03845408480028435;-0.043095358457444;-0.025796618009821515;-0.03611463593121643;-0.04307611511237306;-0.048947746430983395;-0.02924142862383727;-0.03899127577726752;-0.04692791103385644;-0.0531435460708946;-0.03271355285378314;-0.04376935111758293;-0.050334076920339726;-0.054531034867085874;0.3649094835759697;0.40565460936725095;0.4364103935787584;0.4634790681927511;0.4861778836558491;0.4034197598565387;0.4163703590639109;0.4229141400120873;0.42637538560938815;0.3792222471872522;0.38603940314177837;0.38948665260597715;0.3897121822168301;0.35773435351500404;0.3513184365814722;0.3474692549235816;0.3438522555429002;0.34033365295369156;0.3219923025127816;0.30931404194653817;0.2983163700859037;0.13965926164924758;0.16487644386792077;0.1948283342595922;0.22059252910991267;0.23343903026556773;0.27520738155551633;0.3522898665691342;0.3973120164679552;0.4349827353732797;0.2855297876926532;0.3696888938772227;0.42275935525734487;0.46425398087691205;0.2818819391162826;0.3557282689651284;0.40590934040688764;0.4435594911119077;0.2695751347748049;0.32350595524411024;0.356841709208761;0.3850358895822337;2.519517095532689e-07;-0.009010982032518744;-0.018216701715773626;-0.026433412210243337;-0.03537287139116619;-0.024854725302373988;-0.034956446008344154;-0.040232716639884515;-0.043695936477607576;-0.026852133901125216;-0.0361688894199993;-0.04181206393023951;-0.04669537724565554;-0.02884159807859777;-0.04027400749694143;-0.0489149323069351;-0.05482033408891597;-0.03075445881255637;-0.04227881880269748;-0.04836227320876436;-0.05212929068013486;0.8830274674622602;0.9177001048967474
1763566415.650769;0.6917731412407897;0.6473587848841577;0.6119086277371869;0.5793632362236805;0.5550993208428222;0.6292264538927541;0.6036850685941003;0.5895398198036632;0.5776538473579449;0.6517043550291739;0.6351447981540301;0.6250861914915762;0.6181231883510021;0.6747184109091365;0.6716790336141093;0.6689247760070719;0.6663991086673956;0.6947154460598384;0.7084223019337459;0.7182874438954396;0.7259672990603395;0.18711754237733955;0.19935752369278745;0.21963632155935042;0.2313819589138068;0.2357748658556424;0.3091317355447647;0.3734268762335121;0.4124464628335655;0.4446990532514828;0.3280182622215933;0.4062489590975776;0.45904998852822143;0.501352990545159;0.3310786738549138;0.4074961271830807;0.4578272819902221;0.4977606171957624;0.32267291497743583;0.3821686499670916;0.420074556458106;0.4541555634136282;2.8310743431384737e-07;-0.006051954913365151;-0.01500563360209523;-0.024150322072108255;-0.03427045748837857;-0.021965237203607005;-0.03235020866919488;-0.0385349272531878;-0.043199650510590056;-0.025898156247960862;-0.03632958112003402;-0.04338931453615126;-0.04933860982320321;-0.029382027704716658;-0.039243762555628926;-0.04725705696135327;-0.0535196177544475;-0.03287704251712382;-0.04404185730008036;-0.050678802219905915;-0.0549266984527513;0.36474609185780105;0.40565482670885983;0.436363028185892;0.46347561949128235;0.4861850821065904;0.4034345098945987;0.41645211850703723;0.42300857747811327;0.42650333470307644;0.3792332180087587;0.3860543417399985;0.38953340416491783;0.3897892144929063;0.35772045080229864;0.3512758937912812;0.34746301298389204;0.3438620215385541;0.3403447125435658;0.32198084055698384;0.30929711103229135;0.298281946239957;0.13880068172990356;0.16439379049792516;0.19457161529378106;0.22027851291507095;0.23302824301085898;0.2749767347472305;0.35214134415393306;0.3971305668503934;0.43478522628257876;0.28529977745032614;0.36966765493567694;0.42279582382046416;0.4642510762537812;0.281538739467811;0.35567489542943037;0.4059505729291768;0.4435393125672562;0.2691688656887135;0.3232984119321568;0.3566687089149855;0.38489148525118067;2.5148632774057054e-07;-0.008700003317372884;-0.017843118821542447;-0.026026297220075413;-0.034945237935570056;-0.024796696175752177;-0.034827129650578444;-0.040018302285136566;-0.04340739030580612;-0.02683133174063828;-0.036143270774987586;-0.041764818954378606;-0.046625443698972466;-0.02878488488086992;-0.04012567945271139;-0.0486996435930619;-0.05456282586721712;-0.030618321642546766;-0.042014658567425325;-0.04800517789840089;-0.05170756047851575;0.8939182690580282;0.917794705128131
1763566415.6841018;0.6917686918510515;0.6471100738853298;0.6116717422275296;0.5791313340305299;0.5548415330889286;0.6291624222306563;0.6037965604134047;0.5896461107807404;0.5777316226905672;0.6518399131031951;0.6351521742534626;0.6250882480983885;0.6181382371758497;0.6749095764673515;0.6717729058500508;0.66902028957345;0.6665190048895386;0.6947997471640766;0.7083995803834833;0.718239192735613;0.7258601182053146;0.18804698034350087;0.19983854721737515;0.2199165342375242;0.23153145840900752;0.23571179328422143;0.3093298026008401;0.3735030596733614;0.4124290607759231;0.4446227412737077;0.3286798271504546;0.40671772702531994;0.4594031909731658;0.5015404977162559;0.33191190612740434;0.4078616494938333;0.4579744183650952;0.4976509842326152;0.32353040136776545;0.38265024202481246;0.4204224789605612;0.4543350221330656;2.865170044522409e-07;-0.006254748210095699;-0.015281983962788;-0.02445106621204023;-0.03457308520329969;-0.02206064695089134;-0.03239892207117769;-0.038597522751153523;-0.04329057255394684;-0.02588177013430866;-0.036227152460437825;-0.04325632845658695;-0.049193779715344346;-0.029263112820199114;-0.0390256720097904;-0.04697834595221613;-0.053220552023200064;-0.03268741323431011;-0.04373546614300575;-0.05030206497513012;-0.054516368315452736;0.3648489914111446;0.4055811448147967;0.4363986430788624;0.4636154588669849;0.4863145988981005;0.4035626127689255;0.41633209374696833;0.42281963661476735;0.4262534668629166;0.3793391035969931;0.3861394338468568;0.3895827132907489;0.38976600845353887;0.357777304115619;0.35132201913156635;0.3475267381324746;0.343938897105696;0.34032103190262625;0.32183956748903225;0.3092342856491892;0.29827959300716217;0.1400029117809088;0.16522048216750065;0.19500437282724295;0.2206884796855409;0.23358149001842904;0.27522050197968273;0.3523289600878903;0.3972757949314455;0.4349318979434126;0.2859735534821354;0.3699341437183918;0.4228212347796352;0.4640999156530783;0.28250311997471567;0.3562598616420668;0.40618147648151953;0.4435172435941551;0.27026090413097115;0.3237244162807495;0.3569363051013685;0.3850918659899199;2.5194870258842456e-07;-0.008681586551681861;-0.01777775481440636;-0.025941059272109067;-0.03483295882147029;-0.024603951084180207;-0.03454857189819891;-0.0397010805718744;-0.04310553629032281;-0.02666882581407394;-0.035869099379324906;-0.04146640950811755;-0.046347266616603856;-0.028664233498412964;-0.03994158966012164;-0.04849523615660965;-0.05439161335009441;-0.030552146857725032;-0.041985964947380855;-0.048046179024837606;-0.051813840332118624;0.8822986383192755;0.9259506935939484
1763566415.717435;0.6917642424613134;0.6468613628865019;0.6114348567178723;0.5788994318373792;0.5545837453350349;0.6290983905685584;0.6039080522327092;0.5897524017578176;0.5778093980231894;0.6519754711772164;0.6351595503528952;0.6250903047052008;0.6181532860006972;0.6751007420255665;0.6718667780859923;0.6691158031398283;0.6666389011116818;0.6948840482683147;0.7083768588332207;0.7181909415757863;0.7257529373502898;0.1889764183096622;0.20031957074196283;0.220196746915698;0.23168095790420823;0.23564872071280044;0.3095278696569155;0.37357924311321067;0.4124116587182807;0.4445464292959327;0.32934139207931584;0.4071864949530623;0.4597563934181102;0.5017280048873528;0.33274513839989484;0.4082271718045859;0.4581215547399683;0.497541351269468;0.32438788775809513;0.3831318340825333;0.4207704014630163;0.45451448085250296;2.8992657459063445e-07;-0.006457541506826247;-0.015558334323480768;-0.024751810351972204;-0.034875712918220815;-0.022156056698175677;-0.0324476354731605;-0.038660118249119246;-0.043381494597303616;-0.025865384020656457;-0.036124723800841634;-0.04312334237702265;-0.04904894960748549;-0.02914419793568157;-0.038807581463951885;-0.046699634943078994;-0.05292148629195263;-0.03249778395149641;-0.04342907498593114;-0.04992532773035433;-0.054106038178154174;0.36495189096448805;0.4055074629207335;0.43643425797183283;0.4637552982426875;0.4864441156896107;0.40369071564325226;0.41621206898689944;0.4226306957514215;0.4260035990227568;0.37944498918522745;0.38622452595371504;0.38963202241658;0.3897428024141714;0.3578341574289393;0.35136814447185144;0.3475904632810572;0.34401577267283784;0.3402973512616867;0.3216982944210807;0.309171460266087;0.2982772397743674;0.14120514183191402;0.16604717383707618;0.19543713036070484;0.22109844645601087;0.23413473702599907;0.27546426921213496;0.35251657602184744;0.3974210230124976;0.43507856960424635;0.2866473295139446;0.3702006325011067;0.4228466457388062;0.4639487550523754;0.2834675004816204;0.3568448278547033;0.4064123800338622;0.4434951746210541;0.27135294257322873;0.3241504206293422;0.35720390128775154;0.38529224672865914;2.524110774362785e-07;-0.008663169785990838;-0.017712390807270273;-0.025855821324142717;-0.03472067970737053;-0.024411205992608237;-0.034270014145819386;-0.03938385885861224;-0.0428036822748395;-0.026506319887509597;-0.035594927983662226;-0.0411680000618565;-0.04606908953423525;-0.02854358211595601;-0.03975749986753189;-0.04829082872015741;-0.0542204008329717;-0.030485972072903295;-0.041957271327336385;-0.04808718015127432;-0.05192012018572151;0.8706790075805229;0.9341066820597659
1763566415.750768;0.691674761513548;0.6466534168422572;0.6112472027016721;0.5787617936491036;0.5544617434320959;0.6290328235522431;0.6040264177251687;0.5898604543964086;0.5778777180191322;0.6520334343026613;0.6351975870602337;0.6251224429271243;0.6181795719553772;0.6751916029242272;0.6719247976933272;0.6691810079272696;0.6667004715569756;0.6949099841586017;0.7083412341270051;0.7181572485192773;0.7256962229207332;0.1896236764490945;0.2005819823324038;0.2203604528538065;0.23177914103408673;0.23564112995107078;0.30982883333193734;0.373641168116839;0.4123358353400178;0.44438391309157965;0.3299991144292198;0.4075484469443013;0.459946569449718;0.5017515985232361;0.3335020650936049;0.4085312552004598;0.45818263975594686;0.4974073745655502;0.3250618873163015;0.3834497603485515;0.42095453141619843;0.4545541580918559;2.9131483635466963e-07;-0.006634621803183638;-0.015767670167395758;-0.02497690448710672;-0.03510510561976269;-0.02214705363205952;-0.03243122802864753;-0.03869525777065769;-0.04346632240289992;-0.025795909500945787;-0.03598860263500494;-0.04296945830906629;-0.04888877946755511;-0.029043248361465747;-0.038648445359017215;-0.04650009659613441;-0.05270901893015871;-0.03240013294587119;-0.04326446851898025;-0.04971015055490114;-0.05386899344578034;0.3649678232235002;0.4053975051679369;0.4364187382605182;0.4638304763456695;0.4864951834817633;0.40373103324694204;0.41610678001557494;0.422492983430175;0.4258503005572049;0.3794768153438284;0.386234502117517;0.38964083999872867;0.38975659317687805;0.35784668605843867;0.3513961828371975;0.3476391192005314;0.34407933051342104;0.340276425529085;0.32159581876368487;0.30912172935862076;0.29825873904683214;0.14169880386825823;0.1664432879312066;0.1956883361312888;0.221321483858517;0.23442310945719588;0.27558639254938483;0.3526513490432243;0.3975267730568105;0.4351518418914209;0.28704331085285834;0.3704695291789195;0.4229684316030248;0.4639222085337948;0.28406025884882974;0.35727685842883816;0.40664498401438215;0.44356792197502026;0.2720223028448358;0.32440560783783157;0.3573629870751592;0.3853989888185565;2.527661452389783e-07;-0.008646501769020907;-0.017670214835542083;-0.02579583635953965;-0.03463462977855672;-0.024344533495857676;-0.03416325080200269;-0.03925532421925488;-0.042677255314991364;-0.026436437101282805;-0.03544217095061792;-0.04098016864938746;-0.045876635038754734;-0.028470893761960207;-0.03961086886932809;-0.048117379621199864;-0.05406189654829074;-0.03041701494892328;-0.04187671249659225;-0.04803982920155733;-0.051906560952753034;0.8647120049828598;0.935610024744265
