timestamp;l_x_0;l_x_1;l_x_2;l_x_3;l_x_4;l_x_5;l_x_6;l_x_7;l_x_8;l_x_9;l_x_10;l_x_11;l_x_12;l_x_13;l_x_14;l_x_15;l_x_16;l_x_17;l_x_18;l_x_19;l_x_20;l_y_0;l_y_1;l_y_2;l_y_3;l_y_4;l_y_5;l_y_6;l_y_7;l_y_8;l_y_9;l_y_10;l_y_11;l_y_12;l_y_13;l_y_14;l_y_15;l_y_16;l_y_17;l_y_18;l_y_19;l_y_20;l_z_0;l_z_1;l_z_2;l_z_3;l_z_4;l_z_5;l_z_6;l_z_7;l_z_8;l_z_9;l_z_10;l_z_11;l_z_12;l_z_13;l_z_14;l_z_15;l_z_16;l_z_17;l_z_18;l_z_19;l_z_20;r_x_0;r_x_1;r_x_2;r_x_3;r_x_4;r_x_5;r_x_6;r_x_7;r_x_8;r_x_9;r_x_10;r_x_11;r_x_12;r_x_13;r_x_14;r_x_15;r_x_16;r_x_17;r_x_18;r_x_19;r_x_20;r_y_0;r_y_1;r_y_2;r_y_3;r_y_4;r_y_5;r_y_6;r_y_7;r_y_8;r_y_9;r_y_10;r_y_11;r_y_12;r_y_13;r_y_14;r_y_15;r_y_16;r_y_17;r_y_18;r_y_19;r_y_20;r_z_0;r_z_1;r_z_2;r_z_3;r_z_4;r_z_5;r_z_6;r_z_7;r_z_8;r_z_9;r_z_10;r_z_11;r_z_12;r_z_13;r_z_14;r_z_15;r_z_16;r_z_17;r_z_18;r_z_19;r_z_20;r_handedness_confidence;l_handedness_confidence
1763566646.606581;0.6802902221679688;0.6437896490097046;0.6050162315368652;0.5781412124633789;0.5596877336502075;0.6040922403335571;0.5620526671409607;0.5466445088386536;0.5445500612258911;0.6178470253944397;0.5711441040039062;0.5580374598503113;0.5567260980606079;0.6289646029472351;0.5869649648666382;0.5734080672264099;0.5720221400260925;0.6382420063018799;0.6045613884925842;0.5914893746376038;0.5886167883872986;0.061925321817398;0.0273960828781127;0.0496327728033065;0.1004402488470077;0.138410747051239;0.1248894780874252;0.1840030252933502;0.1849895715713501;0.1735384166240692;0.1656195372343063;0.2091780304908752;0.1934898197650909;0.1756567507982254;0.1863844692707061;0.2190572321414947;0.2008750140666961;0.1812654733657837;0.1942157447338104;0.2119156718254089;0.1982982158660888;0.1842311322689056;1.7782485883799384e-07;-0.010696742683649;-0.0148746035993099;-0.0152743905782699;-0.0135242221876978;-0.0219191815704107;-0.0246424693614244;-0.0203432366251945;-0.0150148328393697;-0.0154346991330385;-0.0147987026721239;-0.0092789530754089;-0.0048156711272895;-0.0083258915692567;-0.0059494036249816;-0.0009957095608115;0.0015032332157716;-0.0018427096074447;-0.0011410182341933;0.0019107643747702;0.0048899655230343;0.4414018988609314;0.4804179072380066;0.517721951007843;0.5500553846359253;0.5720812082290649;0.5020544528961182;0.5506036877632141;0.5584538578987122;0.5534631609916687;0.4901611804962158;0.5432630777359009;0.5462982654571533;0.536575198173523;0.4815540909767151;0.5329591035842896;0.5329638719558716;0.5216326713562012;0.4762445390224457;0.5168992280960083;0.5181835889816284;0.5089041590690613;0.0439909398555755;0.0189852863550186;0.0280665606260299;0.0594310872256755;0.0913145542144775;0.1027984172105789;0.1382887661457061;0.115923598408699;0.0967598706483841;0.1456793397665023;0.1680544465780258;0.138466864824295;0.1203890517354011;0.1735223829746246;0.1856155693531036;0.157840758562088;0.1411013752222061;0.1895447075366974;0.1897635161876678;0.1675108224153518;0.1552513688802719;-2.5118129087786656e-07;-0.0156467277556657;-0.0255125369876623;-0.0304955560714006;-0.0325967594981193;-0.0368526652455329;-0.0414594821631908;-0.0351590104401111;-0.0296267960220575;-0.0297169964760541;-0.0365616604685783;-0.0308671258389949;-0.0261961631476879;-0.0213631317019462;-0.0267901606857776;-0.0190753750503063;-0.0135153764858841;-0.0134833510965108;-0.0200703088194131;-0.0171681307256221;-0.0136304516345262;0.9831045866012572;0.9876294732093812
1763566646.639914;0.6828257953018938;0.6443412105217918;0.6050094095535339;0.5800603112499203;0.5647773699887331;0.5998179973929677;0.5599587550315529;0.5458857711803352;0.5449489808609389;0.6145112627339664;0.5706617398654271;0.5591564315064934;0.5584860449677236;0.6275224190319996;0.5878319599128826;0.5758062023546834;0.5752615005745508;0.6393539687861637;0.6068793029205252;0.5942889876446743;0.5916235775406002;0.06159188178303003;0.02684551710520836;0.0489606826527885;0.09789178570037045;0.13461096993153693;0.1252269634747138;0.18551663204626842;0.18809437993789843;0.17811847888602647;0.16507529687506248;0.21029195325543024;0.195665382487496;0.17911204895778773;0.1856840096529198;0.2204204692785898;0.20397380640068777;0.18625970593131844;0.19364657709705846;0.21412277062167434;0.20166304475127425;0.18848794587403261;1.5193886778782067e-07;-0.005625623714131691;-0.0063526627468311475;-0.004347864391479132;-0.00033835632037610905;-0.01324331825660724;-0.012935888443305534;-0.0069200582272921;-0.0004411642603529605;-0.008334413849612143;-0.004866834459264908;0.0021555320365993884;0.007879790105145286;-0.0027030018004348547;0.0018879208795459824;0.008245781218468137;0.012004440208054556;0.002626447775163112;0.0060630432858560426;0.010984004277241709;0.015373570249791899;0.4378432778120568;0.47755505569337797;0.5155956968738002;0.5488936091940847;0.5717405666345491;0.5031410825276653;0.5504283960695654;0.5543305305405997;0.5462931941142091;0.4912741413195237;0.5419238267337964;0.5427067408179427;0.5316850632499805;0.4820501302799514;0.5308764643863623;0.5297876979481472;0.5180226358475852;0.4761382159163787;0.5145556896331155;0.51488771828466;0.5054405466173139;0.04936754796662715;0.022715554120167493;0.03203799746121233;0.06153893578388199;0.09138889927367866;0.11663138712950326;0.14229797087412588;0.11482721157309599;0.09484399046525892;0.15828605298193038;0.17060829139596484;0.13964450449719043;0.12222853038492906;0.18371653714275382;0.18880464897258756;0.160651244105093;0.14382146948607039;0.1974061593800912;0.19480882003390432;0.1719149742214527;0.1592548175602558;-2.723135397575107e-07;-0.016265303424706196;-0.025724701579212347;-0.03048869444049081;-0.03226803947546554;-0.03263928783743833;-0.036323257320167356;-0.031123609711673484;-0.02669268542974232;-0.02494606492188645;-0.030531021354003866;-0.026046651060795845;-0.02263062392135722;-0.016339784977127;-0.02124003657262267;-0.01489318517486004;-0.010502660182097086;-0.008322624415619602;-0.014836358382709473;-0.012647894547146526;-0.009648547594902844;0.983192523630297;0.9765801896702835
1763566646.6732469;0.6853613684358187;0.6448927720338791;0.6050025875702025;0.5819794100364617;0.5698670063272587;0.5955437544523783;0.5578648429221451;0.545127033522017;0.5453479004959868;0.6111755000734932;0.570179375726948;0.5602754031626755;0.5602459918748391;0.6260802351167641;0.5886989549591272;0.5782043374829569;0.5785008611230091;0.6404659312704474;0.609197217348466;0.597088600651745;0.5946303666939019;0.06125844174866206;0.026294951332304018;0.048288592502270494;0.09534332255373319;0.13081119281183484;0.12556444886200235;0.18703023879918662;0.19119918830444677;0.18269854114798373;0.16453105651581865;0.21140587601998528;0.1978409452099011;0.18256734711735007;0.1849835500351335;0.2217837064156849;0.2070725987346794;0.19125393849685318;0.19307740946030655;0.21632986941793977;0.20502787363645966;0.1927447594791596;1.260528767376475e-07;-0.0005545047446143814;0.0021692781056476054;0.0065786617953116355;0.012847509546945583;-0.004567454942803778;-0.0012293075251866674;0.006503120170610301;0.014132504318663778;-0.001234128566185785;0.005065033753594085;0.013590017148607678;0.020575251337580074;0.00291988796838699;0.009725245384073565;0.017487271997747775;0.022505647200337514;0.007095605157770924;0.013267104805905384;0.02005724417971322;0.025857174976549498;0.43428465676318223;0.4746922041487493;0.5134694427397575;0.5477318337522442;0.5713999250400333;0.5042277121592125;0.5502531043759166;0.5502072031824871;0.5391232272367494;0.4923871021428315;0.5405845757316918;0.539115216178732;0.5267949283264383;0.48254616958318775;0.528793825188435;0.5266115239404227;0.5144126003389694;0.4760318928103117;0.5122121511702226;0.5115918475876915;0.5019769341655663;0.054744156077678796;0.02644582188531639;0.03600943429639476;0.06364678434208848;0.09146324433287982;0.1304643570484276;0.14630717560254566;0.11373082473749298;0.09292811028213374;0.17089276619735844;0.1731621362139039;0.1408221441700859;0.12406800903445703;0.19391069131088307;0.19199372859207148;0.16346172964809794;0.14654156374993468;0.20526761122348502;0.19985412388014084;0.17631912602755356;0.1632582662402397;-2.9344578863715474e-07;-0.01688387909374669;-0.025936866170762397;-0.030481832809581017;-0.03193931945281178;-0.028425910429343764;-0.031187032477143915;-0.02708820898323587;-0.023758574837427143;-0.020175133367718798;-0.024500382239429436;-0.021226176282596786;-0.019065084695026532;-0.011316438252307801;-0.015689912459467735;-0.010710995299413778;-0.007489943878310074;-0.0031618977347284017;-0.009602407946005849;-0.008127658368670953;-0.005666643555279488;0.9832804606593367;0.9655309061311859
1763566646.70658;0.6878558079004312;0.6454122069676125;0.6047991732819182;0.5833719445694513;0.5738904019160379;0.5912987193254887;0.555561869406468;0.5441605084069018;0.5454791228266476;0.6076904490346464;0.5693269978108537;0.5609386433260269;0.5616077055441402;0.6243413093842136;0.5891410062314907;0.5801243165629315;0.5812633948591864;0.6410854373294624;0.6110334182573615;0.5995474145622395;0.5974238381056219;0.06474332938065123;0.02943033658325077;0.05153261730606064;0.0968301352378971;0.13080994376171337;0.12959234578885648;0.1917928326876849;0.1973865178914038;0.1903179791426595;0.1679704398695753;0.21610318456320737;0.2037117656620666;0.18967644612500711;0.1885371066473223;0.22682653794354743;0.21373845365846153;0.19969640240610032;0.1970098843168347;0.22237481107278573;0.2120205733361913;0.20052602145835652;1.0580736758625745e-07;0.004124022427486468;0.010036328931823477;0.01665557100658057;0.024974118821617847;0.003500257521453886;0.009585055835092398;0.01871383858971289;0.027229785113737987;0.005342775245452197;0.01425360189880339;0.023964014143082732;0.03189945916794662;0.008097235650409384;0.016991797143113184;0.025886106269864234;0.03187651083852219;0.011167521507018458;0.019889084551836807;0.028324748606280214;0.03531821107350763;0.43087337397640807;0.47192172971928575;0.5113847767843142;0.5464398116224815;0.570855951530545;0.5048679648403525;0.5497411021708654;0.5470787744941417;0.534139318703317;0.4929776345220152;0.5389720762469072;0.5363274148711538;0.5235240687289945;0.4825839327379303;0.5264656837272819;0.5240202709151365;0.5120516206877723;0.4755271450479677;0.5096909186900043;0.5089166924786097;0.49980682159742446;0.0616123621497658;0.032155873637300283;0.042234853314316506;0.06837439622634708;0.09451039172120931;0.14544875318010594;0.15318945104448267;0.11675806204939473;0.0952284508557592;0.18462961808889738;0.17884369310690565;0.1454918511349909;0.12881650291848143;0.205208040372673;0.1978512376146114;0.1691247490612155;0.15174360605285275;0.2142142091575266;0.2070229150288922;0.1830699227836969;0.16934203329002037;-3.062511837099565e-07;-0.017473062104006187;-0.02607060920303588;-0.03029516742776919;-0.03133628187253535;-0.0246100655587516;-0.026402148575204516;-0.02315770812108675;-0.02070214224073473;-0.01577190633137641;-0.0188143815191637;-0.01650307556634685;-0.015355700985611264;-0.006606352548218553;-0.010339346083878898;-0.006529723619604725;-0.004305978896761863;0.0017453240046958452;-0.00442484282749192;-0.003522587166249337;-0.00151097877927091;0.9839101222915287;0.9568937983492066
1763566646.739913;0.690084909777765;0.6457244056170464;0.6033276171345332;0.5813678142553849;0.571035885742419;0.5872420926471116;0.5519103206224137;0.5418536257847957;0.5438835321096509;0.603242395696508;0.5660878023641837;0.558662133722938;0.5604005687252239;0.6206882155463909;0.5868419075511546;0.5789598936355371;0.5809501009817648;0.6385282951121578;0.6097622692740904;0.5998078636892527;0.598841278255827;0.0928587901504355;0.056342383820336045;0.08003800368653378;0.12434697079240008;0.15531154821421791;0.15742567778476307;0.21751340144349113;0.2234580143184783;0.2175432689183545;0.19710665801334426;0.24391554587679515;0.23341928210494065;0.22035481861667439;0.21953169688398566;0.25560502724582074;0.24341406669678198;0.23038208945611427;0.22998073522680496;0.2531762109154687;0.24241528177903382;0.23104215352551843;1.2194645244560886e-07;0.0062700898882944115;0.0136789343726051;0.02125192567061033;0.030267868463309915;0.007645021174762404;0.014644064565431054;0.02310344085694538;0.0308034523089252;0.008543545119336962;0.018647425255375886;0.027497207408006454;0.03437823513355263;0.010400561531848769;0.02057651196168566;0.02884928531715739;0.033955961301446354;0.01267698769995234;0.022756277133766913;0.031394761276484655;0.03818304757067616;0.4284125140338113;0.4697471447708059;0.5095683802819321;0.5443076178644201;0.5690003615123159;0.5026288103347026;0.5470571090834092;0.5503680570636083;0.5432568374519011;0.4901981805808418;0.5355969551839016;0.5387241257458971;0.5306985356814714;0.47966553152463376;0.5225539009502834;0.5252021197021215;0.5177478232214394;0.4724523120300293;0.5060234499848425;0.5102455365076636;0.5059805826490316;0.07810229686373173;0.05063675559184175;0.06299985035022779;0.09000110055219304;0.11673395129567785;0.16786055995437799;0.1786048081186875;0.14638522347278426;0.12472602089432261;0.20565656285618902;0.20470092578005716;0.1726875501973743;0.15232994280845788;0.22362167826241364;0.2209217653505814;0.19318837477506903;0.17295574702769637;0.23016066998609827;0.2278895115736037;0.20495802967163468;0.18884513944174441;-2.6534322581301967e-07;-0.01787264430074767;-0.025698484714205775;-0.02894865673564964;-0.028963726519979145;-0.023358551226336562;-0.023883630868581286;-0.01990387622360735;-0.01685665712198637;-0.013740600672864218;-0.01535151142540366;-0.01240809772590295;-0.010718431465792693;-0.0039169940201368774;-0.0062760504403548195;-0.002354374869091746;-1.7354113617311547e-05;0.0050172822080414;0.00038900214311386825;0.0016297223678535281;0.0037655501288870316;0.9880342423946504;0.9638167149020708
1763566646.773246;0.6923140116550989;0.6460366042664802;0.6018560609871483;0.5793636839413184;0.5681813695688002;0.5831854659687344;0.5482587718383595;0.5395467431626897;0.5422879413926543;0.5987943423583695;0.5628486069175136;0.5563856241198492;0.5591934319063077;0.6170351217085682;0.5845428088708186;0.5777954707081427;0.5806368071043431;0.6359711528948531;0.6084911202908192;0.6000683128162658;0.600258718406032;0.12097425092021977;0.08325443105742132;0.10854339006700693;0.15186380634690305;0.17981315266672243;0.18525900978066973;0.24323397019929738;0.2495295107455528;0.24476855869404948;0.2262428761571132;0.2717279071903829;0.2631267985478147;0.25103319110834166;0.250526287120649;0.284383516548094;0.2730896797351024;0.2610677765061282;0.2629515861367752;0.28397761075815176;0.27280999022187635;0.26155828559268035;1.380855373049603e-07;0.008416157349102355;0.017321539813386723;0.025848280334640088;0.03556161810500198;0.011789784828070922;0.01970307329576971;0.027493043124177868;0.034377119504112416;0.011744314993221726;0.02304124861194838;0.031030400672930177;0.03685701109915864;0.012703887413288154;0.02416122678025814;0.031812464364450545;0.036035411764370515;0.014186453892886221;0.025623469715697015;0.0344647739466891;0.04104788406784468;0.42595165409121455;0.46757255982232615;0.50775198377955;0.5421754241063585;0.5671447714940868;0.5003896558290527;0.544373115995953;0.5536573396330747;0.5523743562004854;0.48741872663966845;0.532221834120896;0.5411208366206406;0.5378730026339484;0.47674713031133714;0.518642118173285;0.5263839684891066;0.5234440257551064;0.4693774790120908;0.5023559812796807;0.5115743805367176;0.5121543437006387;0.09459223157769767;0.06911763754638323;0.0837648473861391;0.111627804878039;0.13895751087014638;0.19027236672865006;0.20402016519289234;0.17601238489617382;0.154223590932886;0.22668350762348066;0.23055815845320865;0.1998832492597577;0.17584338269843436;0.24203531615215426;0.24399229308655138;0.21725200048892257;0.19416788800253998;0.24610713081466998;0.24875610811831525;0.22684613655957248;0.20834824559346843;-2.2443526791608286e-07;-0.018272226497489157;-0.025326360225375672;-0.027602146043530097;-0.02659117116742294;-0.022107036893921524;-0.02136511316195806;-0.016650044326127943;-0.013011172003238007;-0.011709295014352025;-0.01188864133164362;-0.00831311988545905;-0.00608116194597412;-0.0012276354920552016;-0.002212754796830741;0.001820973881421233;0.004271270669527239;0.008289240411386956;0.005202847113719657;0.006782031901956393;0.009042079037044973;0.9921583624977721;0.9707396314549349
1763566646.8065789;0.6950218670965226;0.6469218488361387;0.6011744915061199;0.5782225901613198;0.5664125113561124;0.5809829492620897;0.546478028732279;0.5387221061881559;0.5419052156133043;0.596340559116888;0.5614724198825847;0.5555608767377826;0.5591237433461048;0.615208925927499;0.5839083711829492;0.5778833495842528;0.5812804582492147;0.6349368706376255;0.6085962613155653;0.6013480700156046;0.6024010766005823;0.150035020965834;0.11181640649732867;0.13897985263247364;0.18180964134728037;0.20744338761113967;0.21494498798010891;0.27171330141502026;0.2783625265061609;0.2744526916664923;0.25692065043803164;0.3022197854443162;0.2954562974909215;0.2840501117834864;0.2827537909202507;0.3155644340889457;0.3052049616028106;0.2939482561401298;0.29686413312232063;0.3166568614988401;0.3053501205974088;0.2941765360524609;1.537122585529944e-07;0.009949422829823869;0.019960739563033538;0.029197717414661373;0.03942903025600278;0.014767106802054413;0.02329510883011669;0.03046465485099642;0.03663985500210974;0.01402207780467274;0.02612576574827436;0.03330530811306551;0.038203142193123124;0.014323283971924077;0.026702156992407175;0.03374911067731631;0.03719047501050442;0.015220167858619267;0.027657681623096706;0.0365782317470964;0.042935482397205536;0.4233451493349745;0.46542479731770264;0.5059225185243407;0.5399220023536869;0.5649823822272544;0.49808205953626766;0.5412625962446871;0.5560832696911795;0.5601702666020159;0.48440332244384837;0.5283595464774496;0.5426114281428197;0.5438645915271835;0.4734508623215184;0.514153089596283;0.5266797708928993;0.5280572682299244;0.4658412576331337;0.49811504584277555;0.5119281696489045;0.5170083929827597;0.11148988636593894;0.08808332929831134;0.10549715759771414;0.13495897491920836;0.1633565303568887;0.21303301560726912;0.23094329441290326;0.20752288923328296;0.1858857590163833;0.24810156780340809;0.25777949834967895;0.22909850578248855;0.2022471793045514;0.26111128731535244;0.26863603218089954;0.24348488783433475;0.21823417209262821;0.26297605007739705;0.271140863472392;0.2508048420613927;0.23052984066444324;-1.8144197803812177e-07;-0.018462292059660847;-0.02471077173555252;-0.02602222301618552;-0.023992729726096763;-0.020717952906601632;-0.018726778948686053;-0.01324156648480651;-0.008973704150938035;-0.009684979914213724;-0.008411355317861195;-0.0041280884769351175;-0.001298004473369167;0.0013140185251302124;0.0017082269556903;0.005960001402461853;0.008594166475770926;0.011284072994326525;0.009766149934630316;0.011785123848340183;0.014245003146475917;0.9957985039712127;0.9769001677290029
1763566646.839912;0.7027807361449244;0.6538529235730982;0.6088275511545568;0.5861868265634217;0.5760977154094923;0.5983419259802668;0.5644349244538526;0.5535356670179654;0.5543186291486049;0.6149270064862287;0.5797516078536005;0.570052716599137;0.5710545223812025;0.6326571285747016;0.6008366754872773;0.5911834401784503;0.5920202061989678;0.6499692810524301;0.6232217319609556;0.6133818754961445;0.6121915677398818;0.18906912671725495;0.1577856879670807;0.1897898284584766;0.23738225006322763;0.2680817427476213;0.2641770163499504;0.3292985187664415;0.33633051436066413;0.330078460118577;0.3038623684442881;0.3609814825382253;0.35544860728142325;0.3417395144646379;0.32798895387841753;0.3720917900336902;0.3630595828260054;0.3499845471095335;0.34071189531698953;0.3691480805446264;0.3605251850758902;0.3489728534782407;1.6393336871716326e-07;0.005017418134052919;0.01201366658408749;0.01939174813111802;0.028248094751732143;0.005427520349812157;0.011410076140204445;0.018475982098653157;0.025071813380122945;0.006561800878387949;0.01539665510150807;0.02230487036688116;0.027599483065867507;0.008726992596708599;0.018230803129299783;0.024855486056412305;0.0285929374190855;0.011234533346582028;0.020903662931312475;0.02859970898470289;0.03451288430591194;0.41920204205359923;0.4635600207562717;0.5039551734635117;0.5363895838556084;0.5595831561083509;0.4950523790146938;0.5336520745211388;0.5494005358988193;0.5540227575811677;0.47889856247883156;0.5193574850312769;0.5345421510339443;0.5373764129141765;0.46616797078881944;0.5035739206859512;0.5176274813479125;0.5212449122270378;0.4574372314702331;0.4878238405333278;0.5019947963834952;0.5079390323835662;0.13268912718397383;0.1121639299868476;0.13743495217320223;0.1762728403729809;0.21070739488988083;0.23947406782469832;0.2737739347115355;0.2589033045169307;0.2403851757361054;0.27364602916194136;0.29939263532751176;0.2796207832392177;0.25914522639212556;0.2871751007162334;0.30987768839556623;0.29260422624759047;0.2724126408069074;0.2895772208621538;0.30954271275293477;0.2966090700987845;0.280970408601751;-1.1644772356944455e-07;-0.016441885572163084;-0.021526554886454382;-0.021979720136303574;-0.01901111290272783;-0.017877462076697354;-0.014824339670057366;-0.008201521120651041;-0.0029107528929583773;-0.007734417592363414;-0.004781976424459973;0.0010070388302875315;0.005024320725368605;0.002297339507725378;0.004127748554520638;0.009715827547997668;0.013278633280087241;0.011355135636933862;0.011686147510101386;0.015213919282900988;0.018671371491532085;0.9943325056112035;0.9750173316906129
1763566646.873245;0.7105396051933263;0.6607839983100577;0.6164806108029935;0.5941510629655234;0.5857829194628721;0.6157009026984438;0.5823918201754261;0.5683492278477749;0.5667320426839054;0.6335134538555693;0.5980307958246163;0.5845445564604914;0.5829853014163001;0.6501053312219043;0.6177649797916052;0.6044835307726477;0.6027599541487209;0.6650016914672346;0.6378472026063461;0.6254156809766844;0.6219820588791813;0.22810323246867592;0.20375496943683272;0.24059980428447958;0.29295485877917493;0.32872009788410295;0.3134090447197918;0.38688373611786275;0.39429850221516743;0.3857042285706617;0.3508040864505446;0.4197431796321344;0.41544091707192493;0.3994289171457895;0.37322411683658435;0.42861914597843465;0.4209142040492002;0.4060208380789371;0.3845596575116584;0.4216392995904127;0.41570024955437157;0.4037691709040205;1.7415447888133212e-07;8.541343828196747e-05;0.004066593605141441;0.009585778847574663;0.017067159247461508;-0.003912066102430101;-0.0004749565497077987;0.0064873093463098976;0.013503771758136142;-0.0008984760478968432;0.004667544454741778;0.011304432620696806;0.01699582393861189;0.0031307012214931203;0.009759449266192391;0.015961861435508293;0.019995399827666585;0.007248898834544793;0.014149644239528246;0.020621186222309375;0.026090286214618338;0.41505893477222394;0.46169524419484065;0.5019878284026826;0.5328571653575298;0.5541839299894472;0.4920226984931199;0.5260415527975907;0.5427178021064593;0.5478752485603195;0.4733938025138148;0.5103554235851042;0.5264728739250689;0.5308882343011695;0.4588850792561205;0.49299475177561936;0.5085751918029257;0.5144325562241514;0.44903320530733243;0.47753263522388006;0.49206142311808576;0.4988696717843726;0.15388836800200872;0.13624453067538383;0.16937274674869035;0.21758670582675343;0.25805825942287297;0.2659151200421276;0.31660457501016775;0.3102837198005785;0.29488459245582754;0.2991904905204747;0.34100577230534457;0.3301430606959468;0.3160432734796997;0.31323891411711446;0.35111934461023286;0.3417235646608462;0.32659110952118653;0.3161783916469106;0.34794456203347746;0.34241329813617627;0.3314109765390587;-5.145346910076734e-08;-0.014421479084665323;-0.018342338037356246;-0.01793721725642163;-0.014029496079358897;-0.015036971246793075;-0.010921900391428681;-0.0031614757564955697;0.0031521983650212807;-0.005783855270513104;-0.0011525975310587508;0.006142166137510181;0.011346645924106377;0.003280660490320543;0.006547270153350976;0.01347165369353348;0.017963100084403556;0.011426198279541198;0.013606145085572452;0.018642714717461793;0.02309773983658825;0.9928665072511942;0.9731344956522229
1763566646.9065778;0.7182984742417282;0.6677150730470172;0.6241336704514304;0.6021152993676252;0.595468123516252;0.6330598794166208;0.6003487158969998;0.5831627886775843;0.579145456219206;0.65209990122491;0.616309983795632;0.5990363963218458;0.5949160804513978;0.667553533869107;0.6346932840959332;0.6177836213668451;0.6134997020984738;0.6800341018820393;0.6524726732517364;0.6374494864572242;0.631772550018481;0.2671373382200969;0.24972425090658473;0.2914097801104825;0.3485274674951222;0.3893584530205846;0.36264107308963334;0.44446895346928394;0.4522664900696707;0.44132999702274645;0.3977458044568011;0.4785048767260435;0.4754332268624266;0.457118319826941;0.41845927979475117;0.48514650192317915;0.47876882527239506;0.46205712904834073;0.4284074197063273;0.4741305186361989;0.47087531403285293;0.45856548832980026;1.8437558904550097e-07;-0.004846591257488982;-0.003880479373804608;-0.00022019043596869028;0.005886223743190873;-0.013251652554672356;-0.012359989239620041;-0.005501363406033362;0.0019357301361493384;-0.008358752974181635;-0.006061566192024512;0.00030399487451245044;0.006392164811356273;-0.0024655901537223596;0.0012880954030850024;0.007068236814604282;0.011397862236247669;0.0032632643225075555;0.007395625547744016;0.01264266345991586;0.01766768812332474;0.41126476462135253;0.4600335428293146;0.5000278756140961;0.5292680944298198;0.5487368292618275;0.48939965224645904;0.5191963508250926;0.5362550694913203;0.5417683275801407;0.4687947770879538;0.5022794454331615;0.5188476897285645;0.5245265621021656;0.4526866253329094;0.4835482212427147;0.5000807295763184;0.507648686499782;0.4415979290645804;0.46818261251207277;0.4826371280419187;0.48996196812372333;0.174487003856362;0.16106118040468817;0.20184260005664123;0.25835804496381376;0.3042430560350602;0.2907724791124873;0.35521582550406733;0.3571330661148644;0.3456636041911949;0.32256207425744865;0.3782058544106465;0.37601691572027524;0.3684105661060903;0.33682858894199513;0.38784021357372955;0.38610078762153516;0.3763174341083456;0.3403518989529636;0.3822730869627738;0.38373730345757645;0.37743682596691375;9.490811734463094e-09;-0.012236177033016889;-0.015017985206018051;-0.01389643910266956;-0.009312716536577424;-0.011859089134625602;-0.006996966643867695;0.0013598928598421362;0.008232601320373279;-0.003660949024163986;0.0023628339910079475;0.010585661534607336;0.01645467311724332;0.0042767800942912606;0.008766969074666134;0.016624536199457442;0.021687873925982273;0.011364564364220358;0.015168402431989901;0.021434206675594255;0.026622646161714662;0.9801533554636087;0.9712516596138329
