timestamp;l_x_0;l_x_1;l_x_2;l_x_3;l_x_4;l_x_5;l_x_6;l_x_7;l_x_8;l_x_9;l_x_10;l_x_11;l_x_12;l_x_13;l_x_14;l_x_15;l_x_16;l_x_17;l_x_18;l_x_19;l_x_20;l_y_0;l_y_1;l_y_2;l_y_3;l_y_4;l_y_5;l_y_6;l_y_7;l_y_8;l_y_9;l_y_10;l_y_11;l_y_12;l_y_13;l_y_14;l_y_15;l_y_16;l_y_17;l_y_18;l_y_19;l_y_20;l_z_0;l_z_1;l_z_2;l_z_3;l_z_4;l_z_5;l_z_6;l_z_7;l_z_8;l_z_9;l_z_10;l_z_11;l_z_12;l_z_13;l_z_14;l_z_15;l_z_16;l_z_17;l_z_18;l_z_19;l_z_20;r_x_0;r_x_1;r_x_2;r_x_3;r_x_4;r_x_5;r_x_6;r_x_7;r_x_8;r_x_9;r_x_10;r_x_11;r_x_12;r_x_13;r_x_14;r_x_15;r_x_16;r_x_17;r_x_18;r_x_19;r_x_20;r_y_0;r_y_1;r_y_2;r_y_3;r_y_4;r_y_5;r_y_6;r_y_7;r_y_8;r_y_9;r_y_10;r_y_11;r_y_12;r_y_13;r_y_14;r_y_15;r_y_16;r_y_17;r_y_18;r_y_19;r_y_20;r_z_0;r_z_1;r_z_2;r_z_3;r_z_4;r_z_5;r_z_6;r_z_7;r_z_8;r_z_9;r_z_10;r_z_11;r_z_12;r_z_13;r_z_14;r_z_15;r_z_16;r_z_17;r_z_18;r_z_19;r_z_20;l_handedness_confidence;r_handedness_confidence
1764176338.844422;0.5880320072174072;0.5401635766029358;0.5056564211845398;0.4805577397346496;0.4592464864253998;0.5114471912384033;0.4800383746623993;0.4632565975189209;0.4511648416519165;0.5338717699050903;0.5039858818054199;0.4861709475517273;0.4727390110492706;0.5563917756080627;0.5324164628982544;0.5132759213447571;0.4962569773197174;0.5776883363723755;0.5633561015129089;0.5491453409194946;0.5337232947349548;0.2889450490474701;0.2924209535121918;0.3256157040596008;0.3735464215278625;0.4082728326320648;0.3941477537155151;0.4627036452293396;0.5011390447616577;0.5295043587684631;0.4225653707981109;0.5072939991950989;0.5550879240036011;0.5891148447990417;0.43703293800354;0.5194457769393921;0.5634476542472839;0.5932596325874329;0.439645767211914;0.5078110694885254;0.5423163175582886;0.5666279196739197;2.5797680791583844e-07;-0.0012698965147137;-0.0050774062983691;-0.0084810946136713;-0.0126156592741608;-0.0156562663614749;-0.0236468091607093;-0.0262324046343565;-0.0273183640092611;-0.0195503570139408;-0.0291562620550394;-0.0325374715030193;-0.0339106023311615;-0.0227006748318672;-0.0307009909301996;-0.0342170223593711;-0.0361369550228118;-0.0252534188330173;-0.032178308814764;-0.0342256017029285;-0.0345963239669799;0.222267746925354;0.2676445543766022;0.3118617236614227;0.3492014706134796;0.3798419833183288;0.2849713861942291;0.3383372128009796;0.3668935894966125;0.3884980082511902;0.2689093947410583;0.3297260105609894;0.3624273538589477;0.3863500654697418;0.2564367949962616;0.3112342059612274;0.3407422006130218;0.3638030290603637;0.2475391924381256;0.283605545759201;0.3063465654850006;0.3267481625080108;0.3117116689682007;0.3094674050807953;0.3344724178314209;0.3741754293441772;0.3963403403759002;0.3854459822177887;0.4510241150856018;0.4755807518959045;0.488012433052063;0.4284429550170898;0.4954962432384491;0.5260770916938782;0.5440981388092041;0.4594365358352661;0.5242002606391907;0.553909182548523;0.5689139366149902;0.4785179197788238;0.5336917638778687;0.5580149292945862;0.5711779594421387;7.079517416741511e-09;-0.0127973910421133;-0.023426566272974;-0.0296150762587785;-0.0346807390451431;-0.0448310896754264;-0.0576758310198783;-0.0585175268352031;-0.0565789602696895;-0.040700439363718;-0.0541856698691844;-0.0535430535674095;-0.0519176200032234;-0.0349846631288528;-0.044829286634922;-0.0435967296361923;-0.0412106066942215;-0.0292535610496997;-0.0352620519697666;-0.0346616879105567;-0.0329954661428928;0.9930015802383424;0.9937373399734496
1764176338.8777552;0.5880918465384012;0.5401191880406262;0.5056201248491947;0.4805155198891665;0.4592716370668056;0.5115893986402605;0.48010887414371456;0.4634281311512977;0.45151861223553524;0.5340315859928224;0.5040325146120077;0.48621623165382094;0.4727844030477238;0.5564922271187829;0.5322948637010669;0.5130915264663246;0.4960722048040266;0.5777655038487095;0.5633558209823741;0.5491008444608255;0.5336768129832704;0.28915824146426045;0.29257701480661236;0.32581122305270055;0.373722821286054;0.4082501096587483;0.39375518360101025;0.46257273457632486;0.501254990189606;0.5297458739796295;0.42221881848094456;0.5069064570509481;0.5547504241909991;0.5888518582123294;0.4368932337972238;0.5191157867134132;0.5631377111649052;0.5929201474818155;0.43973433933345013;0.5077750321044432;0.5422622399028934;0.566508651038098;2.5432653269942093e-07;-0.0010759407754901116;-0.004819729055485834;-0.008173136655719842;-0.012279790719644393;-0.01593527690628159;-0.023950945395888674;-0.02646075851271723;-0.02749770394324974;-0.019905968579193987;-0.029590330458123;-0.032937721140913506;-0.03431033136912099;-0.023080123400348995;-0.031112544734811072;-0.03461183536944965;-0.03654668470459503;-0.02562858526473039;-0.03258619751491276;-0.03465742855914293;-0.03506509318799206;0.22232413356284308;0.26792179407240807;0.3121142335116249;0.3493870091933231;0.37985033449655625;0.28500611803236103;0.33835133643444176;0.36693929439450834;0.38863786351240975;0.2689876088120798;0.3296777808882806;0.3623963768141274;0.38642113680176254;0.2564875494437833;0.31115722190870454;0.3407290480467954;0.36385620038633887;0.2475707467284694;0.28356266774592476;0.30636119623135255;0.32674974858449585;0.31155931930854786;0.3097132037774349;0.3346214658624722;0.37420551084921344;0.39648876260806626;0.38583353515157554;0.45099322435786904;0.4754876373376323;0.4879072125222518;0.42888173714238026;0.49544809988282795;0.5259887245754251;0.5441051736518453;0.45978704794882713;0.5242319605896198;0.5537946613525204;0.568580817394585;0.47876130159701;0.5340606615310932;0.5584039604084985;0.5714797239804652;7.2463420642524715e-09;-0.012679056384153762;-0.023250290595595937;-0.02943065036014263;-0.03450847576363496;-0.04459650006183724;-0.05747434940421014;-0.05842783663764138;-0.05656614353088212;-0.04047421981021916;-0.054051827132599546;-0.053558289882079266;-0.05203095703668006;-0.034750045192469256;-0.04471209905013467;-0.04358527643762843;-0.04122271806057843;-0.028986665917363496;-0.03502768624112341;-0.034432756112320245;-0.032746395489150516;0.9931828461223485;0.9936214592833171
1764176338.9110882;0.5881516858593951;0.5400747994783166;0.5055838285138496;0.48047330004368344;0.4592967877082115;0.5117316060421178;0.4801793736250298;0.46359966478367454;0.451872382819154;0.5341914020805546;0.5040791474185955;0.48626151575591464;0.472829795046177;0.5565926786295029;0.5321732645038794;0.512907131587892;0.4958874322883357;0.5778426713250436;0.5633555404518394;0.5490563480021563;0.533630331231586;0.28937143388105085;0.29273307610103294;0.3260067420458003;0.37389922104424556;0.4082273866854318;0.39336261348650536;0.4624418239233102;0.5013709356175542;0.5299873891907958;0.4218722661637782;0.5065189149067971;0.5544129243783971;0.5885888716256171;0.4367535295909076;0.5187857964874343;0.5628277680825265;0.5925806623761982;0.43982291145498625;0.507738994720361;0.5422081622474982;0.5663893824022763;2.506762574830034e-07;-0.0008819850362665235;-0.004562051812602568;-0.007865178697768383;-0.011943922165127985;-0.01621428745108828;-0.024255081631068046;-0.026689112391077963;-0.027677043877238384;-0.020261580144447174;-0.030024398861206596;-0.033337970778807714;-0.03471006040708048;-0.02345957196883079;-0.03152409853942254;-0.03500664837952821;-0.03695641438637827;-0.026003751696443478;-0.03299408621506152;-0.03508925541535736;-0.035533862409004226;0.22238052020033214;0.268199033768214;0.31236674336182707;0.3495725477731666;0.37985868567478365;0.28504084987049294;0.3383654600679039;0.36698499929240425;0.38877771877362927;0.26906582288310127;0.3296295512155718;0.36236539976930704;0.3864922081337833;0.25653830389130505;0.31108023785618166;0.34071589548056896;0.363909371712314;0.24760230101881323;0.2835197897326485;0.3063758269777045;0.32675133466098094;0.311406969648895;0.3099590024740745;0.33477051389352347;0.37423559235424975;0.3966371848402323;0.3862210880853624;0.4509623336301363;0.47539452277936;0.48780199199244056;0.4293205192676708;0.49539995652720675;0.5259003574569722;0.5441122084944865;0.4601375600623882;0.524263660540049;0.553680140156518;0.5682476981741799;0.4790046834151962;0.5344295591843177;0.5587929915224109;0.5717814885187917;7.413166711763433e-09;-0.012560721726194221;-0.023074014918217874;-0.02924622446150676;-0.034336212482126816;-0.04436191044824808;-0.05727286778854197;-0.058338146440079654;-0.05655332679207474;-0.04024800025672033;-0.053917984396014695;-0.05357352619674904;-0.05214429407013671;-0.0345154272560857;-0.044594911465347345;-0.043573823239064564;-0.04123482942693536;-0.028719770785027295;-0.034793320512480214;-0.034203824314083794;-0.03249732483540823;0.9933641120063548;0.9935055785931847
1764176338.944421;0.5882223614438983;0.5400576365184693;0.5055541298661475;0.48039293616123246;0.459228730735163;0.5118754401431552;0.48024577704230076;0.4637183274940778;0.452086488524902;0.5343493381037956;0.5041241823655787;0.48628147042799863;0.4728271504169878;0.5567040405408522;0.5321093858771485;0.5127981929643955;0.49577882897707726;0.5779058984971533;0.5633591735306099;0.549018071957541;0.5335800267185503;0.28942920562878205;0.29275406940120835;0.326044714488309;0.37396596781011554;0.40821488459289745;0.39306541529579186;0.4623448259435333;0.5014404470532011;0.5301622129803771;0.42161233548393945;0.5062560932458103;0.5541983898354528;0.5884365054552773;0.43663262233488287;0.5185812553163535;0.5626743264521493;0.5924110218737786;0.4398577113099039;0.5077291275530056;0.5421793401568051;0.5662913365691333;2.492510533969682e-07;-0.000834854587128315;-0.004522319109406823;-0.007826460305819913;-0.011916735475819425;-0.016466031998186227;-0.024544666458752043;-0.026949862841443614;-0.027919085386453883;-0.0205268968383207;-0.030334229383572817;-0.0336338132381571;-0.03501867860486826;-0.02371000338263349;-0.031787368460636754;-0.03526956934470791;-0.03724305176248852;-0.026228047151631774;-0.033243862416488364;-0.035367465535358654;-0.035847092998067355;0.2224179916037693;0.2684154205178393;0.31257935295409567;0.3497053523069909;0.3798651890480127;0.28505229447210356;0.3383756244359049;0.36701590060603484;0.38888193575036845;0.2691099995872576;0.3295769787141545;0.36232300376552706;0.3865254930021645;0.2565772555309075;0.3110346612956638;0.34072001991053097;0.3639694396793116;0.24764562134264306;0.2834995666559527;0.3063885951921786;0.32676027953063236;0.3112549591158348;0.3100873141874725;0.3348887863839024;0.374318763245501;0.39671032980204596;0.386447233895455;0.450930829221698;0.47534390680414523;0.4877512919685131;0.42958828054481646;0.49534112691583804;0.5258228620636168;0.5440850031376735;0.46036256888422966;0.5242896586512783;0.5536116201078359;0.5680194828110242;0.47917598951692875;0.5347213994132634;0.5590976787847518;0.5720088654518195;7.083313299038849e-09;-0.012475609283671243;-0.02293658110125773;-0.02908950085982535;-0.03417722341137151;-0.044199582134461624;-0.05712023537333014;-0.058255479260864544;-0.0565236645860558;-0.04009397264984258;-0.05380666006040981;-0.05356818433826915;-0.05222110264435051;-0.03435842706858796;-0.04450883922323216;-0.043587863004277194;-0.041295767215469306;-0.028543443016970673;-0.034646994458576365;-0.03409299688220399;-0.032404888328601736;0.9935646134800092;0.9934009255561155
1764176338.977754;0.588327755194968;0.5401277013194056;0.5055455694658073;0.4801903630848233;0.4588620470739423;0.5120244860049664;0.4802990571321775;0.46366759773132316;0.45185312370823943;0.534501250612372;0.5041640979505364;0.4862202724620567;0.47267060184864296;0.556850358145742;0.5322304374505494;0.5129310076745226;0.4959142632092483;0.5779244625062051;0.563375345372361;0.5489997254182439;0.5335174745091366;0.2889890270754956;0.2923423200758413;0.3255779255450507;0.37368139875123363;0.4082351290500529;0.3930737779963551;0.46235648034538207;0.5013611892126385;0.5301233649742146;0.42162993076408434;0.5063928619514756;0.5543778221529748;0.5886385546272775;0.4365719383883609;0.5187786387736188;0.5630222978294857;0.5927855443311538;0.43972023088504186;0.5078031068095247;0.5422314340480204;0.5662612862030433;2.5495472635068867e-07;-0.00125813581384755;-0.005180856139570829;-0.008650355128372473;-0.01287853068080704;-0.01663041936268549;-0.024787630217395384;-0.02731440825601475;-0.028362015673510134;-0.020502918944440732;-0.030246015743116313;-0.03359514686866467;-0.035035387942887825;-0.023547078378671538;-0.03157555353746895;-0.03510992306798359;-0.037135315269062316;-0.025968969007735026;-0.032987063998144106;-0.03515350495179963;-0.03566199534631331;0.222394860729871;0.2684368412886673;0.31266412661843396;0.34966920290278325;0.3798657722623546;0.28498912939338134;0.33837310376374935;0.3669993729046853;0.38887197168161225;0.2690451244054652;0.32951049227918017;0.3622440227046522;0.38643771430121715;0.25657839230462476;0.311089710798544;0.34077949788841383;0.36405160370659473;0.2477266387112201;0.28355192744186686;0.3063953960645042;0.3267928011439338;0.311104035106143;0.30983921085244137;0.3349084575117047;0.37457202654470945;0.3965422948766627;0.38615624947881244;0.45089735864946745;0.47542945149761345;0.48787526949861226;0.4293081103059708;0.4952480597458584;0.52578019845176;0.5439480960421645;0.460185479309064;0.5242973887125554;0.5536904825488447;0.5681273675792831;0.479116373149202;0.5347663563425323;0.5591321378558669;0.5719979128841788;5.162159378471493e-09;-0.01249693707382291;-0.022923592225914863;-0.02902153229433608;-0.03406076341528924;-0.04426877087826149;-0.05712411028895756;-0.05819531304063331;-0.056440031402305545;-0.04017123990077639;-0.05376748214274461;-0.05349691233307008;-0.0521808781534913;-0.03445010539763475;-0.04452245703099035;-0.04368357935126738;-0.04151313935580366;-0.028657282873197135;-0.03478273759664886;-0.03436056252464816;-0.03281428996911796;0.993826743614212;0.9933322446536175
1764176339.0110872;0.5884331489460379;0.540197766120342;0.5055370090654672;0.4799877900084142;0.4584953634127215;0.5121735318667776;0.4803523372220543;0.46361686796856844;0.4516197588915768;0.5346531631209483;0.5042040135354942;0.4861590744961147;0.47251405328029805;0.5569966757506319;0.5323514890239505;0.5130638223846496;0.49604969744141936;0.5779430265152568;0.5633915172141121;0.5489813788789468;0.5334549222997227;0.2885488485222092;0.2919305707504743;0.32511113660179247;0.3733968296923518;0.4082553735072083;0.3930821406969184;0.4623681347472308;0.501281931372076;0.5300845169680521;0.42164752604422917;0.5065296306571407;0.5545572544704969;0.5888406037992778;0.43651125444183886;0.5189760222308841;0.5633702692068221;0.593160066788529;0.4395827504601798;0.5078770860660439;0.5422835279392358;0.5662312358369532;2.6065839930440916e-07;-0.001681417040566785;-0.005839393169734836;-0.009474249950925032;-0.013840325885794655;-0.016794806727184752;-0.025030593976038726;-0.027678953670585885;-0.02880494596056639;-0.020478941050560768;-0.03015780210265981;-0.03355648049917224;-0.0350520972809074;-0.023384153374709584;-0.031363738614301154;-0.03495027679125928;-0.037027578775636116;-0.025709890863838278;-0.03273026557979984;-0.034939544368240594;-0.035476897694559265;0.22237172985597273;0.2684582620594953;0.3127489002827723;0.34963305349857554;0.3798663554766965;0.2849259643146591;0.33837058309159374;0.36698284520333574;0.38886200761285605;0.26898024922367275;0.3294440058442059;0.36216504164377733;0.38634993560026987;0.256579529078342;0.3111447603014241;0.34083897586629675;0.36413376773387784;0.24780765607979713;0.28360428822778105;0.30640219693682985;0.32682532275723525;0.31095311109645113;0.30959110751741026;0.3349281286395071;0.3748252898439179;0.39637425995127945;0.38586526506216984;0.4508638880772369;0.4755149961910817;0.4879992470287115;0.4290279400671252;0.49515499257587875;0.5257375348399033;0.5438111889466555;0.46000838973389835;0.5243051187738325;0.5537693449898534;0.5682352523475419;0.47905675678147536;0.5348113132718013;0.5591665969269821;0.5719869603165381;3.241005457904136e-09;-0.012518264863974577;-0.022910603350571993;-0.028953563728846807;-0.03394430341920697;-0.04433795962206135;-0.05712798520458497;-0.05813514682040207;-0.05635639821855528;-0.04024850715171019;-0.05372830422507942;-0.05342564032787101;-0.0521406536626321;-0.03454178372668155;-0.04453607483874853;-0.04377929569825757;-0.04173051149613802;-0.028771122729423598;-0.03491848073472137;-0.03462812816709233;-0.03322369160963418;0.9940888737484147;0.9932635637511195
1764176339.04442;0.5884695344946685;0.5402315810274113;0.5055170013388368;0.47987106771516114;0.45828819567564866;0.5122624418609472;0.48038183195043643;0.4635698319096536;0.45143909672962124;0.5347371811487304;0.504225839616383;0.4861148009265489;0.47239872490279594;0.5570703359320989;0.5324254093794617;0.5131530848601462;0.4961388904149576;0.5779356450607871;0.5634021740062158;0.5489806791112591;0.533439665972795;0.2882665372741942;0.29165338416338055;0.3248179619274392;0.3732146477451176;0.40827633386501805;0.39319726790642817;0.4624235213298585;0.5012296525264659;0.5300063126431502;0.421731753249889;0.5066342951528563;0.5546494220214874;0.5889276605722273;0.43651223668391803;0.5190976689526834;0.5635912963880396;0.5934110494330754;0.43952565332191906;0.5078863216286508;0.5422802069815635;0.56620193620194;2.64320216447429e-07;-0.0019717125150528893;-0.006278723305915127;-0.010025407121912201;-0.014484726550513381;-0.01684545190424233;-0.02514013579688356;-0.027881300995237356;-0.029067769597691744;-0.020407076596320073;-0.030045927681461065;-0.033490695849416365;-0.035032815967925235;-0.02323071319550582;-0.031188928731853877;-0.034824505656211625;-0.03694709462766958;-0.025506872668614677;-0.032544503700419565;-0.03479680290999032;-0.035364468537148225;0.22226716082597167;0.26836162404437386;0.3127086198056954;0.34952033117645004;0.37980290980778536;0.28481770728477857;0.3383080439510586;0.3669264314019678;0.3888037289135419;0.26887689996852715;0.329365420785193;0.3621091658969736;0.386301025608599;0.25654179256518866;0.3111608930656284;0.34087119899374274;0.3641770015227878;0.2478624089755415;0.2836482991027135;0.30643480669612405;0.3268876646405469;0.3109460700774568;0.3094320938969318;0.3349082318588277;0.37496745691249833;0.396168434979161;0.3858929557331163;0.45107201739695185;0.4756754311807481;0.48797668423177576;0.42909231793591734;0.49533630818181834;0.5258256405252736;0.5437041684436994;0.46011304657853963;0.524565511614845;0.553993374865848;0.5683666916293493;0.47920293624805854;0.5350406283341622;0.5593430854263528;0.5720618347155989;1.2666079086546813e-09;-0.012551649827039421;-0.02293184093766165;-0.02894760573675302;-0.03390510603797494;-0.044331690332385036;-0.0570658088780732;-0.05802219379025378;-0.05621238979437072;-0.04023651057457636;-0.053622815652519244;-0.05328369535941861;-0.05200247882741101;-0.03453724181973133;-0.04446646635868615;-0.04374975563650593;-0.04176704014064275;-0.028782567122009696;-0.03492711872051086;-0.0347157163168262;-0.03339585847738333;0.9941729793088999;0.993250295004619
1764176339.077753;0.5882654300707932;0.5401390669522546;0.5054571002794216;0.4800535309064017;0.4586369325826122;0.5121417815048603;0.4803284359393165;0.46353566821523295;0.4514421005600185;0.5345845904656287;0.5041846247226857;0.4861295079922601;0.4724270467322557;0.5568907887969907;0.5323350799082301;0.5130905700781776;0.496066935023169;0.5778378450243469;0.5633936111390444;0.5490414774187151;0.5335892333201073;0.2885343853197461;0.2918451416739996;0.3251298238904677;0.37338927952139395;0.4082997890991264;0.3936844638398518;0.4626313122728577;0.5012713940657523;0.5297909536079813;0.42204818922738596;0.5066270781577461;0.5544374764299518;0.5886139748550291;0.43672812236467606;0.518955377116658;0.5633699296920763;0.5932315022979673;0.4397486877289147;0.5076699288076958;0.5420837681768189;0.5661752528254241;2.608662729936028e-07;-0.0017985596056113637;-0.005954128893362909;-0.009626087856652182;-0.01402302385991023;-0.01649971151315399;-0.024784709149942383;-0.02751839646856539;-0.028702930989475448;-0.020168329986372;-0.029851596678159942;-0.03333040541274767;-0.03488810912052929;-0.023110327133996675;-0.031143079478880963;-0.034816787616339495;-0.03696158347680565;-0.02549922045944115;-0.03260630044013824;-0.03490225637469106;-0.03550528527788933;0.2218787840857302;0.267853557341307;0.31223253219312397;0.34914075624443425;0.379516326833035;0.2845523071659465;0.3380363435905492;0.3667310166303131;0.38857707625629506;0.26863947058209536;0.3292446726548413;0.3621338109600056;0.38638757103374566;0.2563685846825422;0.3110414030330729;0.3408084403943717;0.3640845654691998;0.2478256315585674;0.2836632109750427;0.30655735907525333;0.3270539286035738;0.3114404537479024;0.3095835532672865;0.3347504429887073;0.3747224594338969;0.3958309136727067;0.38703121239975113;0.45212210969088823;0.4760968549317074;0.4874434360673917;0.4303574279206592;0.496473833396246;0.5263694703649207;0.5437013011510475;0.4611995749450868;0.5257064210148176;0.554723305652379;0.5685802171576523;0.4800663034225608;0.5359124218380905;0.5600145390470985;0.5724358116000562;-8.933408989273494e-10;-0.01262705340644109;-0.02307235595436727;-0.029157751346315625;-0.03413516482433292;-0.044062453746726585;-0.0567734474308866;-0.057725281491251855;-0.055857976818279954;-0.03991343423012569;-0.0532862379194121;-0.05289545881418349;-0.05152295217037905;-0.0341973774280402;-0.044106818622966386;-0.04328370354821616;-0.04117333867042709;-0.02843716868482818;-0.03449280190531406;-0.03417609232737008;-0.032741274582707904;0.9936366785506383;0.99343013472061
1764176339.1110861;0.5880613256469179;0.5400465528770978;0.5053971992200064;0.4802359940976423;0.45898566948957564;0.5120211211487735;0.48027503992819665;0.4635015045208123;0.45144510439041574;0.5344319997825269;0.5041434098289884;0.48614421505797134;0.4724553685617155;0.5567112416618826;0.5322447504369987;0.5130280552962089;0.49599497963138045;0.5777400449879067;0.5633850482718731;0.549102275726171;0.5337388006674196;0.28880223336529803;0.2920368991846187;0.32544168585349614;0.37356391129767025;0.4083232443332348;0.3941716597732754;0.46283910321585686;0.5013131356050388;0.5295755945728124;0.42236462520488294;0.5066198611626358;0.5542255308384161;0.5883002891378308;0.43694400804543404;0.5188130852806325;0.5631485629961129;0.5930519551628591;0.43997172213591024;0.5074535359867408;0.5418873293720743;0.5661485694489083;2.574123295397765e-07;-0.0016254066961698382;-0.00562953448081069;-0.009226768591392162;-0.01356132116930708;-0.016153971122065642;-0.024429282503001203;-0.027155491941893425;-0.028338092381259155;-0.019929583376423927;-0.029657265674858824;-0.03317011497607897;-0.03474340227313334;-0.022989941072487526;-0.03109723022590805;-0.03480906957646737;-0.03697607232594172;-0.02549156825026763;-0.03266809717985693;-0.035007709839391804;-0.03564610201863042;0.22149040734548872;0.26734549063824015;0.31175644458055246;0.3487611813124185;0.3792297438582847;0.2842869070471144;0.33776464323003974;0.3665356018586584;0.38835042359904826;0.26840204119566363;0.3291239245244897;0.36215845602303753;0.38647411645889235;0.2561953767998957;0.31092191300051747;0.34074568179500064;0.3639921294156118;0.24778885414159332;0.28367812284737187;0.30667991145438256;0.3272201925666006;0.311934837418348;0.3097350126376412;0.334592654118587;0.37447746195529547;0.39549339236625236;0.3881694690663859;0.45317220198482455;0.4765182786826666;0.4869101879030077;0.43162253790540106;0.4976113586106736;0.5269133002045677;0.5436984338583956;0.4622861033116339;0.5268473304147901;0.5554532364389101;0.5687937426859553;0.4809296705970631;0.5367842153420189;0.5606859926678441;0.5728097884845135;-3.05328970650938e-09;-0.01270245698584276;-0.02321287097107289;-0.029367896955878225;-0.0343652236106909;-0.04379321716106814;-0.056481085983700004;-0.05742836919224993;-0.055503563842189185;-0.03959035788567501;-0.05294966018630496;-0.05250722226894838;-0.051043425513347083;-0.033857513036349075;-0.04374717088724662;-0.04281765145992639;-0.04057963720021143;-0.02809177024764666;-0.03405848509011727;-0.03363646833791396;-0.032086690688032486;0.9931003777923766;0.993609974436601
1764176339.144419;0.5878656200587745;0.5399599237085448;0.5053312698855664;0.4803476906794438;0.459230973177064;0.5118995973151798;0.4802017241244512;0.4634603698526517;0.4514492757445889;0.5343101973213297;0.5041104047218348;0.4861630675949811;0.47249336187356106;0.556584113086859;0.5321774924531378;0.5129708290860644;0.4959270046787932;0.5776774214225109;0.5633701216826126;0.5491353725146452;0.5338359079230856;0.28903508370224723;0.2922171669272642;0.3256404441812561;0.37365069221444674;0.4083158588433621;0.3944895887759641;0.46300912498019897;0.5013608630406449;0.5294314548640809;0.4225404919825763;0.5066144376887081;0.5540965222410075;0.5881228322772217;0.437041647597685;0.5186785787134821;0.5629560189712839;0.5928956279370019;0.4400669416591042;0.5072814712366804;0.5417204567364863;0.5660818495274966;2.549300879792828e-07;-0.0014790550990153339;-0.005373790143911782;-0.00890874713804667;-0.013186555618477177;-0.01595705795036176;-0.024208318142610926;-0.026897759019549484;-0.028055239217475422;-0.01980996354860115;-0.029582877066889304;-0.03310425605143029;-0.03467151152671185;-0.02294563319772871;-0.031115798228401062;-0.034842831648342586;-0.03700914137827608;-0.02551220064155455;-0.032726378280882214;-0.03507859663307065;-0.0357264804264529;0.22044195966586802;0.2658337547428383;0.31029028176116324;0.34760563568404557;0.3782995558704175;0.28240035647812634;0.3361684344258037;0.3652950791893582;0.38717794909244246;0.26664413867832254;0.3276348862877191;0.3612721517736606;0.3858521870115242;0.2547942932800596;0.3096962624526552;0.3400330797996985;0.36341265304142856;0.2469175866595539;0.2832111278957208;0.30669490238226105;0.32740205891516966;0.3135536113183617;0.31086398143429705;0.33515553795952674;0.3745435357461143;0.3958585910972079;0.39155801250770056;0.45644846383667076;0.4788465459258561;0.4882606787809434;0.43500496910402825;0.5011082007181759;0.5288912701492248;0.5442528869520301;0.4652829973662638;0.530148856562554;0.5571793273343857;0.5688637863534687;0.48347114320548695;0.5395184534358449;0.5624621731926253;0.5733845737241917;-7.577675821203929e-09;-0.013555959172690252;-0.024482674599784583;-0.0309459918280251;-0.03613020936173403;-0.044308893352116845;-0.05723394349884958;-0.0583232192348985;-0.056431979009068683;-0.03975146482674118;-0.053470712111106794;-0.053057311956116085;-0.051485019710726616;-0.03376217691219001;-0.0439351210432318;-0.04285456811500782;-0.04037990992986487;-0.027829590191967995;-0.03398245311502794;-0.03352298629695303;-0.03184801767394848;0.9927729316003759;0.9934066220765336
